Wavelength (micron), Reflectance
1.0670000e+000, 4.6737897e-001
1.0680000e+000, 4.6738899e-001
1.0690000e+000, 4.6741563e-001
1.0700001e+000, 4.6746171e-001
1.0710000e+000, 4.6751189e-001
1.0720000e+000, 4.6754843e-001
1.0730000e+000, 4.6755409e-001
1.0740000e+000, 4.6751279e-001
1.0750000e+000, 4.6740878e-001
1.0760000e+000, 4.6724564e-001
1.0770000e+000, 4.6706754e-001
1.0779999e+000, 4.6692616e-001
1.0790000e+000, 4.6685320e-001
1.0800000e+000, 4.6684155e-001
1.0810000e+000, 4.6687719e-001
