Wavelength (micron), Reflectance
1.2985001e+000, 1.9132435e-002
1.3034999e+000, 1.9116493e-002
1.3084999e+000, 1.9101445e-002
1.3134999e+000, 1.9087398e-002
1.3184999e+000, 1.9074460e-002
1.3234999e+000, 1.9062731e-002
1.3284999e+000, 1.9052314e-002
1.3334999e+000, 1.9043313e-002
1.3384999e+000, 1.9035835e-002
1.3434999e+000, 1.9029977e-002
1.3484999e+000, 1.9025847e-002
1.3534999e+000, 1.9023519e-002
1.3584999e+000, 1.9022772e-002
1.3634999e+000, 1.9023212e-002
1.3684999e+000, 1.9024437e-002
1.3735000e+000, 1.9026052e-002
1.3785000e+000, 1.9027660e-002
1.3835000e+000, 1.9028861e-002
1.3885000e+000, 1.9029260e-002
1.3935000e+000, 1.9028457e-002
1.3985000e+000, 1.9026052e-002
1.4035000e+000, 1.9021690e-002
1.4085000e+000, 1.9015394e-002
1.4135000e+000, 1.9007420e-002
1.4184999e+000, 1.8998025e-002
1.4234999e+000, 1.8987468e-002
1.4284999e+000, 1.8976005e-002
1.4334999e+000, 1.8963892e-002
1.4384999e+000, 1.8951388e-002
1.4434999e+000, 1.8938754e-002
1.4484999e+000, 1.8926242e-002
1.4534999e+000, 1.8914100e-002
1.4584999e+000, 1.8902402e-002
1.4634999e+000, 1.8891133e-002
1.4684999e+000, 1.8880282e-002
1.4735000e+000, 1.8869825e-002
1.4785000e+000, 1.8859748e-002
1.4835000e+000, 1.8850032e-002
1.4885000e+000, 1.8840663e-002
1.4935000e+000, 1.8831624e-002
1.4985000e+000, 1.8822895e-002
1.5035000e+000, 1.8814450e-002
1.5085000e+000, 1.8806163e-002
1.5135000e+000, 1.8797841e-002
1.5185000e+000, 1.8789297e-002
1.5235000e+000, 1.8780341e-002
1.5285000e+000, 1.8770786e-002
1.5339999e+000, 1.8759351e-002
1.5400000e+000, 1.8745489e-002
1.5460000e+000, 1.8729860e-002
1.5519999e+000, 1.8712146e-002
1.5580000e+000, 1.8692648e-002
1.5639999e+000, 1.8672625e-002
1.5705000e+000, 1.8651891e-002
1.5775000e+000, 1.8632585e-002
1.5845000e+000, 1.8618491e-002
1.5915000e+000, 1.8611731e-002
1.5985000e+000, 1.8614441e-002
1.6055000e+000, 1.8628059e-002
1.6125000e+000, 1.8648751e-002
1.6194999e+000, 1.8670212e-002
1.6265000e+000, 1.8686125e-002
1.6335000e+000, 1.8690171e-002
1.6404999e+000, 1.8676033e-002
1.6474999e+000, 1.8637396e-002
1.6544999e+000, 1.8570416e-002
1.6615000e+000, 1.8502565e-002
1.6684999e+000, 1.8465921e-002
1.6760001e+000, 1.8456738e-002
1.6840000e+000, 1.8469580e-002
1.6920000e+000, 1.8493211e-002
1.7000000e+000, 1.8514795e-002
1.7080001e+000, 1.8523987e-002
1.7160001e+000, 1.8520445e-002
1.7240000e+000, 1.8506316e-002
1.7320000e+000, 1.8483760e-002
1.7400000e+000, 1.8454922e-002
1.7480000e+000, 1.8421961e-002
1.7560000e+000, 1.8386951e-002
1.7639999e+000, 1.8351292e-002
1.7720001e+000, 1.8316034e-002
1.7800001e+000, 1.8282233e-002
1.7880001e+000, 1.8250935e-002
1.7960001e+000, 1.8223191e-002
1.8049999e+000, 1.8197434e-002
1.8149999e+000, 1.8175010e-002
1.8249999e+000, 1.8156555e-002
1.8349999e+000, 1.8139375e-002
1.8449999e+000, 1.8120777e-002
1.8549999e+000, 1.8098101e-002
1.8649999e+000, 1.8069521e-002
1.8750000e+000, 1.8034043e-002
1.8850000e+000, 1.7990710e-002
1.8950000e+000, 1.7938569e-002
1.9050000e+000, 1.7876936e-002
1.9150000e+000, 1.7811375e-002
1.9250000e+000, 1.7753713e-002
1.9349999e+000, 1.7716043e-002
1.9449999e+000, 1.7708585e-002
1.9549999e+000, 1.7700303e-002
1.9649999e+000, 1.7659703e-002
1.9750000e+000, 1.7596070e-002
1.9850000e+000, 1.7520545e-002
1.9950000e+000, 1.7444266e-002
2.0050001e+000, 1.7378075e-002
2.0150001e+000, 1.7325955e-002
2.0250001e+000, 1.7285032e-002
2.0350001e+000, 1.7252132e-002
2.0450001e+000, 1.7224081e-002
2.0550001e+000, 1.7197704e-002
2.0650001e+000, 1.7169794e-002
2.0750000e+000, 1.7137108e-002
2.0850000e+000, 1.7096406e-002
2.0950000e+000, 1.7044442e-002
2.1050000e+000, 1.6978180e-002
2.1150000e+000, 1.6899372e-002
2.1250000e+000, 1.6814545e-002
2.1350000e+000, 1.6730431e-002
2.1450000e+000, 1.6653771e-002
2.1550000e+000, 1.6590962e-002
2.1650000e+000, 1.6540613e-002
2.1750000e+000, 1.6493548e-002
2.1849999e+000, 1.6440248e-002
2.1949999e+000, 1.6371196e-002
2.2050002e+000, 1.6278550e-002
2.2150002e+000, 1.6191212e-002
2.2250001e+000, 1.6135149e-002
2.2350001e+000, 1.6096525e-002
2.2450001e+000, 1.6059702e-002
2.2550001e+000, 1.6009508e-002
2.2650001e+000, 1.5941387e-002
2.2750001e+000, 1.5861401e-002
2.2850001e+000, 1.5776079e-002
2.2950001e+000, 1.5691943e-002
2.3050001e+000, 1.5615249e-002
2.3150001e+000, 1.5546017e-002
2.3250000e+000, 1.5478035e-002
2.3350000e+000, 1.5404817e-002
2.3450000e+000, 1.5319879e-002
2.3550000e+000, 1.5217087e-002
2.3650000e+000, 1.5098404e-002
2.3750000e+000, 1.4973882e-002
2.3859999e+000, 1.4842581e-002
2.4000001e+000, 1.4705308e-002
2.4180000e+000, 1.4585572e-002
2.4400001e+000, 1.4353311e-002
2.4660001e+000, 1.3630100e-002
2.4960001e+000, 1.2211219e-002
2.5279999e+000, 1.0447877e-002
2.5599999e+000, 8.7603712e-003
2.5920000e+000, 7.2148349e-003
2.6239998e+000, 5.5427989e-003
2.6559999e+000, 4.1354261e-003
2.6879997e+000, 4.0354165e-003
2.7200000e+000, 3.9714500e-003
2.7520001e+000, 3.9714500e-003
2.7839999e+000, 3.9714500e-003
2.8160000e+000, 3.9714500e-003
2.8479998e+000, 3.9714500e-003
2.8799999e+000, 3.9714500e-003
2.9120002e+000, 3.9714500e-003
2.9440000e+000, 3.9714500e-003
2.9760001e+000, 3.9714500e-003
