wavelength (micron), reflectivity
2.093999999999999861e+00,1.971896039999999906e-01
2.095000000000000195e+00,1.971140510000000123e-01
2.096000000000000085e+00,1.970537270000000118e-01
2.096999999999999975e+00,1.970127419999999907e-01
2.097999999999999865e+00,1.970288940000000100e-01
2.099000000000000199e+00,1.970341160000000091e-01
2.100000000000000089e+00,1.970265260000000074e-01
2.100999999999999979e+00,1.970452099999999984e-01
2.101999999999999869e+00,1.970715130000000037e-01
2.103000000000000203e+00,1.971323990000000137e-01
2.104000000000000092e+00,1.972049359999999973e-01
2.104999999999999982e+00,1.972955520000000129e-01
2.105999999999999872e+00,1.974109549999999991e-01
2.107000000000000206e+00,1.975583619999999874e-01
2.108000000000000096e+00,1.976932499999999870e-01
2.108999999999999986e+00,1.978506560000000136e-01
2.109999999999999876e+00,1.979962070000000074e-01
2.111000000000000210e+00,1.981176050000000022e-01
2.112000000000000099e+00,1.982827879999999876e-01
2.112999999999999989e+00,1.984451770000000004e-01
2.113999999999999879e+00,1.986570689999999917e-01
2.115000000000000213e+00,1.989457709999999935e-01
2.116000000000000103e+00,1.991898159999999918e-01
2.116999999999999993e+00,1.994208520000000096e-01
2.117999999999999883e+00,1.996906850000000067e-01
2.119000000000000217e+00,1.999494260000000134e-01
2.120000000000000107e+00,2.002367220000000059e-01
2.120999999999999996e+00,2.005473040000000096e-01
2.121999999999999886e+00,2.009195490000000028e-01
2.123000000000000220e+00,2.012474660000000137e-01
2.124000000000000110e+00,2.015818679999999974e-01
2.125000000000000000e+00,2.018672529999999965e-01
2.125999999999999890e+00,2.021208780000000038e-01
2.126999999999999780e+00,2.023948289999999983e-01
2.128000000000000114e+00,2.026234480000000115e-01
2.129000000000000004e+00,2.029075680000000104e-01
2.129999999999999893e+00,2.032441869999999928e-01
2.130999999999999783e+00,2.035525340000000072e-01
2.132000000000000117e+00,2.038681619999999917e-01
2.133000000000000007e+00,2.041762609999999978e-01
2.133999999999999897e+00,2.044566050000000135e-01
2.134999999999999787e+00,2.047657320000000059e-01
2.136000000000000121e+00,2.051101969999999941e-01
2.137000000000000011e+00,2.054238509999999907e-01
2.137999999999999901e+00,2.057398169999999915e-01
2.138999999999999790e+00,2.060437900000000044e-01
2.140000000000000124e+00,2.063448099999999896e-01
2.141000000000000014e+00,2.066069919999999893e-01
2.141999999999999904e+00,2.069209340000000008e-01
2.142999999999999794e+00,2.072800360000000008e-01
2.144000000000000128e+00,2.075820359999999976e-01
2.145000000000000018e+00,2.078614599999999979e-01
2.145999999999999908e+00,2.081754500000000119e-01
2.146999999999999797e+00,2.084668389999999871e-01
2.148000000000000131e+00,2.087871749999999915e-01
2.149000000000000021e+00,2.091962360000000076e-01
2.149999999999999911e+00,2.095023940000000084e-01
2.150999999999999801e+00,2.097886459999999953e-01
2.152000000000000135e+00,2.100143680000000068e-01
2.153000000000000025e+00,2.101022959999999939e-01
2.153999999999999915e+00,2.102916559999999935e-01
2.154999999999999805e+00,2.104808109999999899e-01
2.156000000000000139e+00,2.106940840000000037e-01
2.157000000000000028e+00,2.109718560000000132e-01
2.157999999999999918e+00,2.112600629999999979e-01
2.158999999999999808e+00,2.115293789999999896e-01
2.160000000000000142e+00,2.117545540000000115e-01
2.161000000000000032e+00,2.119780320000000107e-01
2.161999999999999922e+00,2.121898909999999916e-01
2.162999999999999812e+00,2.124001239999999957e-01
2.164000000000000146e+00,2.125847100000000101e-01
2.165000000000000036e+00,2.127899089999999993e-01
2.165999999999999925e+00,2.130018750000000072e-01
2.166999999999999815e+00,2.132144119999999921e-01
2.168000000000000149e+00,2.134426259999999964e-01
2.169000000000000039e+00,2.136482680000000023e-01
2.169999999999999929e+00,2.138244049999999952e-01
2.170999999999999819e+00,2.140414619999999879e-01
2.172000000000000153e+00,2.142464440000000081e-01
2.173000000000000043e+00,2.144867500000000038e-01
2.173999999999999932e+00,2.148126119999999861e-01
2.174999999999999822e+00,2.150743720000000136e-01
2.176000000000000156e+00,2.152877229999999864e-01
2.177000000000000046e+00,2.155559559999999930e-01
2.177999999999999936e+00,2.158585150000000008e-01
2.178999999999999826e+00,2.160904270000000016e-01
2.180000000000000160e+00,2.164041369999999964e-01
2.181000000000000050e+00,2.167287280000000094e-01
2.181999999999999940e+00,2.170507120000000068e-01
2.182999999999999829e+00,2.173809170000000068e-01
2.184000000000000163e+00,2.176704600000000100e-01
2.185000000000000053e+00,2.179468659999999891e-01
2.185999999999999943e+00,2.182429600000000136e-01
2.186999999999999833e+00,2.184924470000000063e-01
2.188000000000000167e+00,2.188047630000000132e-01
2.189000000000000057e+00,2.191909740000000106e-01
2.189999999999999947e+00,2.195297740000000108e-01
2.190999999999999837e+00,2.198826289999999961e-01
2.192000000000000171e+00,2.201885560000000075e-01
2.193000000000000060e+00,2.204396929999999921e-01
2.193999999999999950e+00,2.207335679999999911e-01
2.194999999999999840e+00,2.209982610000000014e-01
2.196000000000000174e+00,2.213084419999999941e-01
2.197000000000000064e+00,2.216882179999999924e-01
2.197999999999999954e+00,2.220327380000000073e-01
2.198999999999999844e+00,2.224071649999999900e-01
2.200000000000000178e+00,2.227256970000000003e-01
2.201000000000000068e+00,2.229909360000000007e-01
2.201999999999999957e+00,2.232575089999999929e-01
2.202999999999999847e+00,2.235540689999999941e-01
2.204000000000000181e+00,2.237792889999999923e-01
2.205000000000000071e+00,2.240167540000000124e-01
2.205999999999999961e+00,2.242592360000000007e-01
2.206999999999999851e+00,2.245048269999999901e-01
2.208000000000000185e+00,2.247459499999999999e-01
2.209000000000000075e+00,2.249346389999999918e-01
2.209999999999999964e+00,2.251126049999999934e-01
2.210999999999999854e+00,2.252837079999999992e-01
2.212000000000000188e+00,2.253806809999999994e-01
2.213000000000000078e+00,2.255345529999999987e-01
2.213999999999999968e+00,2.257788460000000053e-01
2.214999999999999858e+00,2.259061360000000074e-01
2.216000000000000192e+00,2.259774370000000032e-01
2.217000000000000082e+00,2.260365290000000138e-01
2.217999999999999972e+00,2.260470770000000129e-01
2.218999999999999861e+00,2.260347930000000116e-01
2.220000000000000195e+00,2.260307149999999932e-01
2.221000000000000085e+00,2.259596070000000068e-01
2.221999999999999975e+00,2.258331859999999913e-01
2.222999999999999865e+00,2.256674760000000057e-01
2.224000000000000199e+00,2.254741130000000038e-01
2.225000000000000089e+00,2.252091629999999900e-01
2.225999999999999979e+00,2.248688970000000120e-01
2.226999999999999869e+00,2.245017009999999980e-01
2.228000000000000203e+00,2.240704839999999864e-01
2.229000000000000092e+00,2.236329330000000060e-01
2.229999999999999982e+00,2.231212750000000078e-01
2.230999999999999872e+00,2.225027699999999886e-01
2.232000000000000206e+00,2.218086410000000008e-01
2.233000000000000096e+00,2.209719029999999973e-01
2.233999999999999986e+00,2.201836309999999908e-01
2.234999999999999876e+00,2.193919649999999943e-01
2.236000000000000210e+00,2.184830650000000041e-01
2.237000000000000099e+00,2.175435649999999943e-01
2.237999999999999989e+00,2.165031609999999995e-01
2.238999999999999879e+00,2.152861269999999938e-01
2.240000000000000213e+00,2.141510939999999863e-01
2.241000000000000103e+00,2.130177109999999985e-01
2.241999999999999993e+00,2.118398959999999998e-01
2.242999999999999883e+00,2.106601090000000120e-01
2.244000000000000217e+00,2.094356719999999894e-01
2.245000000000000107e+00,2.081340889999999944e-01
2.245999999999999996e+00,2.068654890000000135e-01
2.246999999999999886e+00,2.055461189999999994e-01
2.248000000000000220e+00,2.043172269999999902e-01
2.249000000000000110e+00,2.031499860000000046e-01
2.250000000000000000e+00,2.019673369999999968e-01
2.250999999999999890e+00,2.008165739999999977e-01
2.251999999999999780e+00,1.996946049999999973e-01
2.253000000000000114e+00,1.985904520000000006e-01
2.254000000000000004e+00,1.974782780000000071e-01
2.254999999999999893e+00,1.964333099999999999e-01
2.255999999999999783e+00,1.953366129999999923e-01
2.257000000000000117e+00,1.941831450000000014e-01
2.258000000000000007e+00,1.930177650000000078e-01
2.258999999999999897e+00,1.918989610000000068e-01
2.259999999999999787e+00,1.908542809999999867e-01
2.261000000000000121e+00,1.898310840000000110e-01
2.262000000000000011e+00,1.888971959999999894e-01
2.262999999999999901e+00,1.878843329999999867e-01
2.263999999999999790e+00,1.868384250000000024e-01
2.265000000000000124e+00,1.858635389999999943e-01
2.266000000000000014e+00,1.848410080000000011e-01
2.266999999999999904e+00,1.839895039999999982e-01
2.267999999999999794e+00,1.832825389999999943e-01
2.269000000000000128e+00,1.825168909999999867e-01
2.270000000000000018e+00,1.817631849999999938e-01
2.270999999999999908e+00,1.811341389999999996e-01
2.271999999999999797e+00,1.805326479999999900e-01
2.273000000000000131e+00,1.799981170000000130e-01
2.274000000000000021e+00,1.795996910000000057e-01
2.274999999999999911e+00,1.792183400000000038e-01
2.275999999999999801e+00,1.788380960000000020e-01
2.277000000000000135e+00,1.785455720000000135e-01
2.278000000000000025e+00,1.783548809999999929e-01
2.278999999999999915e+00,1.781904470000000018e-01
2.279999999999999805e+00,1.780569750000000062e-01
2.281000000000000139e+00,1.779927930000000103e-01
2.282000000000000028e+00,1.780265600000000004e-01
2.282999999999999918e+00,1.780596080000000081e-01
2.283999999999999808e+00,1.781358979999999870e-01
2.285000000000000142e+00,1.782316069999999864e-01
2.286000000000000032e+00,1.783793059999999875e-01
2.286999999999999922e+00,1.784951150000000097e-01
2.287999999999999812e+00,1.786660619999999866e-01
2.289000000000000146e+00,1.787615740000000064e-01
2.290000000000000036e+00,1.787772440000000018e-01
2.290999999999999925e+00,1.788064689999999957e-01
2.291999999999999815e+00,1.788267189999999951e-01
2.293000000000000149e+00,1.788265460000000029e-01
2.294000000000000039e+00,1.787435850000000104e-01
2.294999999999999929e+00,1.785351099999999969e-01
2.295999999999999819e+00,1.783510500000000110e-01
2.297000000000000153e+00,1.780736169999999896e-01
2.298000000000000043e+00,1.777787660000000047e-01
2.298999999999999932e+00,1.774976359999999864e-01
2.299999999999999822e+00,1.771572240000000020e-01
2.301000000000000156e+00,1.767069069999999964e-01
2.302000000000000046e+00,1.763084259999999903e-01
2.302999999999999936e+00,1.759638619999999987e-01
2.303999999999999826e+00,1.754895619999999878e-01
2.305000000000000160e+00,1.749077440000000039e-01
2.306000000000000050e+00,1.744115740000000137e-01
2.306999999999999940e+00,1.738563519999999918e-01
2.307999999999999829e+00,1.733845099999999917e-01
2.309000000000000163e+00,1.729805510000000102e-01
2.310000000000000053e+00,1.726036579999999931e-01
2.310999999999999943e+00,1.722122520000000101e-01
2.311999999999999833e+00,1.719456020000000029e-01
2.313000000000000167e+00,1.717258720000000016e-01
2.314000000000000057e+00,1.716519290000000086e-01
2.314999999999999947e+00,1.717352099999999993e-01
2.315999999999999837e+00,1.718177190000000076e-01
2.317000000000000171e+00,1.720446489999999939e-01
2.318000000000000060e+00,1.722280499999999936e-01
2.318999999999999950e+00,1.724856080000000125e-01
2.319999999999999840e+00,1.726160939999999977e-01
2.321000000000000174e+00,1.726771370000000083e-01
2.322000000000000064e+00,1.727588999999999930e-01
2.322999999999999954e+00,1.727484250000000110e-01
2.323999999999999844e+00,1.727719299999999902e-01
2.325000000000000178e+00,1.728628040000000088e-01
2.326000000000000068e+00,1.729022649999999994e-01
2.326999999999999957e+00,1.728745419999999922e-01
2.327999999999999847e+00,1.728802210000000006e-01
2.329000000000000181e+00,1.728909819999999986e-01
2.330000000000000071e+00,1.729058980000000023e-01
2.330999999999999961e+00,1.729159989999999869e-01
2.331999999999999851e+00,1.729567389999999982e-01
2.333000000000000185e+00,1.730455740000000076e-01
2.334000000000000075e+00,1.730887200000000015e-01
2.334999999999999964e+00,1.731138379999999921e-01
2.335999999999999854e+00,1.731617059999999986e-01
2.337000000000000188e+00,1.732096549999999902e-01
2.338000000000000078e+00,1.732310820000000084e-01
2.338999999999999968e+00,1.732598120000000130e-01
2.339999999999999858e+00,1.733058630000000044e-01
2.341000000000000192e+00,1.732716310000000093e-01
2.342000000000000082e+00,1.731308199999999908e-01
2.342999999999999972e+00,1.730886990000000125e-01
2.343999999999999861e+00,1.730597239999999981e-01
2.345000000000000195e+00,1.729825510000000122e-01
2.346000000000000085e+00,1.729257909999999954e-01
2.346999999999999975e+00,1.728368399999999916e-01
2.347999999999999865e+00,1.726286840000000045e-01
2.349000000000000199e+00,1.726361869999999965e-01
2.350000000000000089e+00,1.727486609999999978e-01
2.350999999999999979e+00,1.728420710000000138e-01
2.351999999999999869e+00,1.730122620000000000e-01
2.353000000000000203e+00,1.732174409999999998e-01
2.354000000000000092e+00,1.734225430000000123e-01
2.354999999999999982e+00,1.736916540000000009e-01
2.355999999999999872e+00,1.740961299999999878e-01
2.357000000000000206e+00,1.743936429999999871e-01
2.358000000000000096e+00,1.746746640000000073e-01
2.358999999999999986e+00,1.749275570000000113e-01
2.359999999999999876e+00,1.751461370000000073e-01
2.361000000000000210e+00,1.753643019999999997e-01
2.362000000000000099e+00,1.756264600000000120e-01
2.362999999999999989e+00,1.757089360000000100e-01
2.363999999999999879e+00,1.756736520000000135e-01
2.365000000000000213e+00,1.756823469999999887e-01
2.366000000000000103e+00,1.755291649999999870e-01
2.366999999999999993e+00,1.755357979999999929e-01
2.367999999999999883e+00,1.757157749999999907e-01
2.369000000000000217e+00,1.757218720000000012e-01
2.370000000000000107e+00,1.756769420000000026e-01
2.370999999999999996e+00,1.756361780000000039e-01
2.371999999999999886e+00,1.754490870000000036e-01
2.373000000000000220e+00,1.754404260000000104e-01
2.374000000000000110e+00,1.755912249999999897e-01
2.375000000000000000e+00,1.756060809999999972e-01
2.375999999999999890e+00,1.756021680000000029e-01
2.376999999999999780e+00,1.756467549999999878e-01
2.378000000000000114e+00,1.756452490000000033e-01
2.379000000000000004e+00,1.756609889999999896e-01
2.379999999999999893e+00,1.758164789999999977e-01
2.380999999999999783e+00,1.758101609999999926e-01
2.382000000000000117e+00,1.756344950000000016e-01
2.383000000000000007e+00,1.755675050000000126e-01
2.383999999999999897e+00,1.755823790000000106e-01
2.384999999999999787e+00,1.754172439999999999e-01
2.386000000000000121e+00,1.751028330000000133e-01
2.387000000000000011e+00,1.749626539999999952e-01
2.387999999999999901e+00,1.747124630000000123e-01
2.388999999999999790e+00,1.746235489999999890e-01
2.390000000000000124e+00,1.748670860000000049e-01
2.391000000000000014e+00,1.748933269999999873e-01
2.391999999999999904e+00,1.747944600000000126e-01
2.392999999999999794e+00,1.747863219999999940e-01
2.394000000000000128e+00,1.748662920000000065e-01
2.395000000000000018e+00,1.747593229999999942e-01
2.395999999999999908e+00,1.746394539999999995e-01
2.396999999999999797e+00,1.744079600000000008e-01
2.398000000000000131e+00,1.738485559999999874e-01
2.399000000000000021e+00,1.735169450000000058e-01
2.399999999999999911e+00,1.732544410000000090e-01
2.400999999999999801e+00,1.730169980000000052e-01
2.402000000000000135e+00,1.728740820000000122e-01
2.403000000000000025e+00,1.727378039999999948e-01
2.403999999999999915e+00,1.726883810000000019e-01
2.404999999999999805e+00,1.725294679999999914e-01
2.406000000000000139e+00,1.724713690000000132e-01
2.407000000000000028e+00,1.721614569999999900e-01
2.407999999999999918e+00,1.715308919999999904e-01
2.408999999999999808e+00,1.710656849999999951e-01
2.410000000000000142e+00,1.705736900000000000e-01
2.411000000000000032e+00,1.700178270000000103e-01
2.411999999999999922e+00,1.693525190000000069e-01
2.412999999999999812e+00,1.689563739999999925e-01
2.414000000000000146e+00,1.687745009999999934e-01
2.415000000000000036e+00,1.683349010000000090e-01
2.415999999999999925e+00,1.679370540000000023e-01
2.416999999999999815e+00,1.675927779999999978e-01
2.418000000000000149e+00,1.670351160000000112e-01
2.419000000000000039e+00,1.665128979999999925e-01
2.419999999999999929e+00,1.663368460000000104e-01
2.420999999999999819e+00,1.658243709999999982e-01
2.422000000000000153e+00,1.648150529999999891e-01
2.423000000000000043e+00,1.641488090000000066e-01
2.423999999999999932e+00,1.636149299999999918e-01
2.424999999999999822e+00,1.629899639999999872e-01
2.426000000000000156e+00,1.624878060000000124e-01
2.427000000000000046e+00,1.619364950000000136e-01
2.427999999999999936e+00,1.612537520000000002e-01
2.428999999999999826e+00,1.606107999999999980e-01
2.430000000000000160e+00,1.600876970000000010e-01
2.431000000000000050e+00,1.594494509999999921e-01
2.431999999999999940e+00,1.587943400000000060e-01
2.432999999999999829e+00,1.579773509999999881e-01
2.434000000000000163e+00,1.568053160000000001e-01
2.435000000000000053e+00,1.560140979999999900e-01
2.435999999999999943e+00,1.553935650000000113e-01
2.436999999999999833e+00,1.546529150000000019e-01
2.438000000000000167e+00,1.542766269999999995e-01
2.439000000000000057e+00,1.535544500000000090e-01
2.439999999999999947e+00,1.522774600000000034e-01
2.440999999999999837e+00,1.513987559999999954e-01
2.442000000000000171e+00,1.505754209999999871e-01
2.443000000000000060e+00,1.498834739999999888e-01
2.443999999999999950e+00,1.495567760000000024e-01
2.444999999999999840e+00,1.490384560000000136e-01
2.446000000000000174e+00,1.486092489999999988e-01
2.447000000000000064e+00,1.479382170000000107e-01
2.447999999999999954e+00,1.469775959999999881e-01
2.448999999999999844e+00,1.461847990000000042e-01
2.450000000000000178e+00,1.453167840000000044e-01
2.451000000000000068e+00,1.444785779999999964e-01
2.451999999999999957e+00,1.438575699999999902e-01
2.452999999999999847e+00,1.430135770000000028e-01
2.454000000000000181e+00,1.418757059999999903e-01
2.455000000000000071e+00,1.409874620000000078e-01
2.455999999999999961e+00,1.401251470000000054e-01
2.456999999999999851e+00,1.393362730000000105e-01
2.458000000000000185e+00,1.388092669999999862e-01
2.459000000000000075e+00,1.381056469999999980e-01
2.459999999999999964e+00,1.371655940000000018e-01
2.460999999999999854e+00,1.365528799999999876e-01
2.462000000000000188e+00,1.361744039999999989e-01
2.463000000000000078e+00,1.356131050000000116e-01
2.463999999999999968e+00,1.352578269999999971e-01
2.464999999999999858e+00,1.346672859999999972e-01
2.466000000000000192e+00,1.336355740000000070e-01
2.467000000000000082e+00,1.329664869999999943e-01
2.467999999999999972e+00,1.323680550000000122e-01
2.468999999999999861e+00,1.319365630000000067e-01
2.470000000000000195e+00,1.319356050000000113e-01
2.471000000000000085e+00,1.315207790000000043e-01
2.471999999999999975e+00,1.311493589999999931e-01
2.472999999999999865e+00,1.304273270000000096e-01
2.474000000000000199e+00,1.290247509999999931e-01
2.475000000000000089e+00,1.282422480000000031e-01
2.475999999999999979e+00,1.274285510000000010e-01
2.476999999999999869e+00,1.270181920000000020e-01
2.478000000000000203e+00,1.273057549999999927e-01
2.479000000000000092e+00,1.271712740000000008e-01
2.479999999999999982e+00,1.269407610000000131e-01
2.480999999999999872e+00,1.269263009999999914e-01
2.482000000000000206e+00,1.270327300000000104e-01
2.483000000000000096e+00,1.268742650000000138e-01
2.483999999999999986e+00,1.269344000000000028e-01
2.484999999999999876e+00,1.265294379999999941e-01
2.486000000000000210e+00,1.253870729999999878e-01
2.487000000000000099e+00,1.248898509999999962e-01
2.487999999999999989e+00,1.244789210000000063e-01
2.488999999999999879e+00,1.242220339999999951e-01
2.490000000000000213e+00,1.245096819999999965e-01
2.491000000000000103e+00,1.242062510000000036e-01
2.491999999999999993e+00,1.234865059999999959e-01
2.492999999999999883e+00,1.232976910000000009e-01
2.494000000000000217e+00,1.230688520000000064e-01
2.495000000000000107e+00,1.230378859999999991e-01
2.495999999999999996e+00,1.235792210000000030e-01
2.496999999999999886e+00,1.236868289999999981e-01
2.498000000000000220e+00,1.236419019999999980e-01
2.499000000000000110e+00,1.234316550000000012e-01
2.500000000000000000e+00,1.227717589999999942e-01
