Wavelength (micron), Reflectance
6.290000000000000036e-01,2.583239999999999981e+01
6.300000000000000044e-01,2.608350000000000080e+01
6.310000000000000053e-01,2.624220000000000041e+01
6.320000000000000062e-01,2.596150000000000091e+01
6.330000000000000071e-01,2.608119999999999905e+01
6.340000000000000080e-01,2.635889999999999844e+01
6.350000000000000089e-01,2.610030000000000072e+01
6.360000000000000098e-01,2.603350000000000009e+01
6.370000000000000107e-01,2.622340000000000160e+01
6.380000000000000115e-01,2.641410000000000124e+01
6.390000000000000124e-01,2.641169999999999973e+01
6.400000000000000133e-01,2.643100000000000094e+01
6.410000000000000142e-01,2.645050000000000168e+01
6.420000000000000151e-01,2.649919999999999831e+01
6.430000000000000160e-01,2.667699999999999960e+01
6.440000000000000169e-01,2.668690000000000140e+01
6.450000000000000178e-01,2.647259999999999991e+01
6.460000000000000187e-01,2.657839999999999847e+01
6.470000000000000195e-01,2.673590000000000089e+01
6.480000000000000204e-01,2.675580000000000069e+01
6.490000000000000213e-01,2.657179999999999964e+01
6.500000000000000222e-01,2.672599999999999909e+01
6.510000000000000231e-01,2.679570000000000007e+01
6.520000000000000240e-01,2.708340000000000103e+01
6.530000000000000249e-01,2.719170000000000087e+01
6.540000000000000258e-01,2.716110000000000113e+01
6.550000000000000266e-01,2.738260000000000005e+01
6.560000000000000275e-01,2.739300000000000068e+01
6.570000000000000284e-01,2.732039999999999935e+01
6.580000000000000293e-01,2.732039999999999935e+01
6.590000000000000302e-01,2.728350000000000009e+01
6.600000000000000311e-01,2.718209999999999837e+01
6.610000000000000320e-01,2.721430000000000149e+01
6.620000000000000329e-01,2.753890000000000171e+01
6.630000000000000338e-01,2.723430000000000106e+01
6.640000000000000346e-01,2.736179999999999879e+01
6.650000000000000355e-01,2.788899999999999935e+01
6.660000000000000364e-01,2.780880000000000152e+01
6.670000000000000373e-01,2.779830000000000112e+01
6.680000000000000382e-01,2.788459999999999894e+01
6.690000000000000391e-01,2.790579999999999927e+01
6.700000000000000400e-01,2.789519999999999911e+01
6.710000000000000409e-01,2.788459999999999894e+01
6.720000000000000417e-01,2.761690000000000111e+01
6.730000000000000426e-01,2.761690000000000111e+01
6.740000000000000435e-01,2.774449999999999861e+01
6.750000000000000444e-01,2.821590000000000131e+01
6.760000000000000453e-01,2.837640000000000029e+01
6.770000000000000462e-01,2.847180000000000177e+01
6.780000000000000471e-01,2.816949999999999932e+01
6.790000000000000480e-01,2.845759999999999934e+01
6.800000000000000488e-01,2.847919999999999874e+01
6.810000000000000497e-01,2.847919999999999874e+01
6.820000000000000506e-01,2.839300000000000068e+01
6.830000000000000515e-01,2.860480000000000089e+01
6.840000000000000524e-01,2.858320000000000149e+01
6.850000000000000533e-01,2.872119999999999962e+01
6.860000000000000542e-01,2.876500000000000057e+01
6.870000000000000551e-01,2.878689999999999927e+01
6.879999999999999449e-01,2.890360000000000085e+01
